 ,Area,Mean,Min,Max
39600,104.647,255,255,255
39601,373.739,255,255,255
39602,313.941,255,255,255
39603,156.970,255,255,255
39604,418.587,255,255,255
39605,366.264,255,255,255
39606,1293.136,255,255,255
39607,590.507,255,255,255
39608,493.335,255,255,255
39609,321.415,255,255,255
39610,216.768,255,255,255
39611,67.273,255,255,255
39612,1958.391,255,255,255
39613,1330.510,255,255,255
39614,336.365,255,255,255
39615,530.709,255,255,255
39616,67.273,255,255,255
39617,433.537,255,255,255
39618,89.697,255,255,255
39619,1704.249,255,255,255
39620,209.294,255,255,255
39621,276.567,255,255,255
39622,284.041,255,255,255
39623,2212.533,255,255,255
39624,366.264,255,255,255
39625,179.395,255,255,255
39626,231.718,255,255,255
39627,1158.590,255,255,255
39628,418.587,255,255,255
39629,298.991,255,255,255
39630,186.869,255,255,255
39631,366.264,255,255,255
39632,306.466,255,255,255
39633,231.718,255,255,255
39634,179.395,255,255,255
39635,216.768,255,255,255
39636,351.314,255,255,255
39637,291.516,255,255,255
39638,620.406,255,255,255
39639,1607.076,255,255,255
39640,231.718,255,255,255
39641,224.243,255,255,255
39642,134.546,255,255,255
39643,67.273,255,255,255
39644,403.638,255,255,255
39645,822.225,255,255,255
39646,321.415,255,255,255
39647,171.920,255,255,255
39648,1891.118,255,255,255
39649,336.365,255,255,255
39650,321.415,255,255,255
39651,328.890,255,255,255
39652,261.617,255,255,255
39653,254.142,255,255,255
39654,351.314,255,255,255
39655,702.629,255,255,255
39656,224.243,255,255,255
39657,455.961,255,255,255
39658,276.567,255,255,255
39659,508.285,255,255,255
39660,276.567,255,255,255
39661,597.982,255,255,255
39662,89.697,255,255,255
39663,463.436,255,255,255
39664,687.679,255,255,255
39665,418.587,255,255,255
39666,284.041,255,255,255
39667,313.941,255,255,255
39668,298.991,255,255,255
39669,321.415,255,255,255
39670,343.840,255,255,255
39671,231.718,255,255,255
39672,1240.813,255,255,255
39673,784.851,255,255,255
39674,538.184,255,255,255
39675,373.739,255,255,255
39676,269.092,255,255,255
39677,254.142,255,255,255
39678,859.599,255,255,255
39679,426.062,255,255,255
39680,463.436,255,255,255
39681,261.617,255,255,255
39682,284.041,255,255,255
39683,3034.758,255,255,255
39684,373.739,255,255,255
39685,239.193,255,255,255
39686,179.395,255,255,255
39687,209.294,255,255,255
39688,1181.014,255,255,255
39689,4200.823,255,255,255
39690,313.941,255,255,255
39691,112.122,255,255,255
39692,254.142,255,255,255
39693,568.083,255,255,255
39694,67.273,255,255,255
39695,239.193,255,255,255
39696,209.294,255,255,255
39697,313.941,255,255,255
39698,366.264,255,255,255
39699,896.973,255,255,255
39700,2750.717,255,255,255
39701,328.890,255,255,255
39702,321.415,255,255,255
39703,441.012,255,255,255
39704,470.911,255,255,255
39705,949.296,255,255,255
39706,336.365,255,255,255
39707,358.789,255,255,255
39708,291.516,255,255,255
39709,149.495,255,255,255
39710,381.213,255,255,255
39711,291.516,255,255,255
39712,313.941,255,255,255
39713,366.264,255,255,255
39714,388.688,255,255,255
39715,291.516,255,255,255
39716,1457.581,255,255,255
39717,313.941,255,255,255
39718,261.617,255,255,255
39719,351.314,255,255,255
39720,620.406,255,255,255
39721,1038.994,255,255,255
39722,538.184,255,255,255
39723,261.617,255,255,255
39724,321.415,255,255,255
39725,127.071,255,255,255
39726,680.204,255,255,255
39727,1876.168,255,255,255
39728,164.445,255,255,255
39729,448.486,255,255,255
39730,1711.723,255,255,255
39731,276.567,255,255,255
39732,351.314,255,255,255
39733,134.546,255,255,255
39734,358.789,255,255,255
39735,343.840,255,255,255
39736,2160.210,255,255,255
39737,612.931,255,255,255
39738,201.819,255,255,255
39739,306.466,255,255,255
39740,298.991,255,255,255
39741,336.365,255,255,255
39742,291.516,255,255,255
39743,194.344,255,255,255
39744,373.739,255,255,255
39745,1009.095,255,255,255
39746,328.890,255,255,255
39747,388.688,255,255,255
39748,336.365,255,255,255
39749,710.104,255,255,255
39750,590.507,255,255,255
39751,530.709,255,255,255
39752,2489.100,255,255,255
39753,396.163,255,255,255
39754,381.213,255,255,255
39755,754.952,255,255,255
39756,1068.893,255,255,255
39757,149.495,255,255,255
39758,246.668,255,255,255
39759,291.516,255,255,255
39760,261.617,255,255,255
39761,209.294,255,255,255
39762,575.558,255,255,255
39763,441.012,255,255,255
39764,306.466,255,255,255
39765,298.991,255,255,255
39766,328.890,255,255,255
39767,441.012,255,255,255
39768,545.659,255,255,255
39769,1106.267,255,255,255
39770,269.092,255,255,255
39771,411.113,255,255,255
39772,358.789,255,255,255
39773,381.213,255,255,255
39774,142.021,255,255,255
39775,44.849,255,255,255
39776,276.567,255,255,255
39777,261.617,255,255,255
39778,1166.065,255,255,255
39779,306.466,255,255,255
39780,179.395,255,255,255
39781,508.285,255,255,255
39782,37.374,255,255,255
39783,1547.278,255,255,255
39784,269.092,255,255,255
39785,418.587,255,255,255
39786,657.780,255,255,255
39787,388.688,255,255,255
39788,366.264,255,255,255
39789,448.486,255,255,255
39790,478.386,255,255,255
39791,89.697,255,255,255
39792,246.668,255,255,255
39793,590.507,255,255,255
39794,149.495,255,255,255
39795,171.920,255,255,255
39796,590.507,255,255,255
39797,112.122,255,255,255
39798,321.415,255,255,255
39799,859.599,255,255,255
39800,358.789,255,255,255
39801,306.466,255,255,255
39802,231.718,255,255,255
39803,201.819,255,255,255
39804,351.314,255,255,255
39805,1024.044,255,255,255
39806,2646.070,255,255,255
39807,231.718,255,255,255
39808,298.991,255,255,255
39809,1061.418,255,255,255
39810,642.831,255,255,255
39811,254.142,255,255,255
39812,164.445,255,255,255
39813,732.528,255,255,255
39814,209.294,255,255,255
39815,784.851,255,255,255
39816,313.941,255,255,255
39817,941.822,255,255,255
39818,463.436,255,255,255
39819,388.688,255,255,255
39820,89.697,255,255,255
39821,254.142,255,255,255
39822,829.700,255,255,255
39823,351.314,255,255,255
39824,224.243,255,255,255
39825,904.448,255,255,255
39826,67.273,255,255,255
39827,343.840,255,255,255
39828,1181.014,255,255,255
39829,366.264,255,255,255
39830,2220.008,255,255,255
39831,284.041,255,255,255
39832,358.789,255,255,255
39833,605.457,255,255,255
39834,702.629,255,255,255
39835,358.789,255,255,255
39836,1240.813,255,255,255
39837,239.193,255,255,255
39838,313.941,255,255,255
39839,89.697,255,255,255
39840,560.608,255,255,255
39841,44.849,255,255,255
39842,373.739,255,255,255
39843,298.991,255,255,255
39844,485.860,255,255,255
39845,612.931,255,255,255
39846,373.739,255,255,255
39847,500.810,255,255,255
39848,104.647,255,255,255
39849,844.649,255,255,255
39850,545.659,255,255,255
39851,1906.067,255,255,255
39852,231.718,255,255,255
39853,680.204,255,255,255
39854,1121.216,255,255,255
39855,156.970,255,255,255
39856,336.365,255,255,255
39857,321.415,255,255,255
39858,254.142,255,255,255
39859,104.647,255,255,255
39860,89.697,255,255,255
39861,351.314,255,255,255
39862,67.273,255,255,255
39863,216.768,255,255,255
39864,104.647,255,255,255
39865,396.163,255,255,255
39866,1068.893,255,255,255
39867,269.092,255,255,255
39868,343.840,255,255,255
39869,216.768,255,255,255
39870,298.991,255,255,255
39871,67.273,255,255,255
39872,560.608,255,255,255
39873,896.973,255,255,255
39874,560.608,255,255,255
39875,515.759,255,255,255
39876,313.941,255,255,255
39877,769.902,255,255,255
39878,366.264,255,255,255
39879,284.041,255,255,255
39880,142.021,255,255,255
39881,695.154,255,255,255
39882,874.549,255,255,255
39883,224.243,255,255,255
39884,418.587,255,255,255
39885,343.840,255,255,255
39886,455.961,255,255,255
39887,358.789,255,255,255
39888,164.445,255,255,255
39889,807.276,255,255,255
39890,209.294,255,255,255
39891,665.255,255,255,255
39892,455.961,255,255,255
39893,740.003,255,255,255
39894,224.243,255,255,255
39895,515.759,255,255,255
39896,590.507,255,255,255
39897,231.718,255,255,255
39898,590.507,255,255,255
39899,306.466,255,255,255
39900,231.718,255,255,255
39901,306.466,255,255,255
39902,104.647,255,255,255
39903,769.902,255,255,255
39904,545.659,255,255,255
39905,239.193,255,255,255
39906,717.578,255,255,255
39907,149.495,255,255,255
39908,381.213,255,255,255
39909,112.122,255,255,255
39910,224.243,255,255,255
39911,231.718,255,255,255
39912,470.911,255,255,255
39913,149.495,255,255,255
39914,142.021,255,255,255
39915,67.273,255,255,255
39916,269.092,255,255,255
39917,545.659,255,255,255
39918,1524.854,255,255,255
39919,418.587,255,255,255
39920,298.991,255,255,255
39921,366.264,255,255,255
39922,784.851,255,255,255
39923,822.225,255,255,255
39924,396.163,255,255,255
39925,553.133,255,255,255
39926,298.991,255,255,255
39927,373.739,255,255,255
39928,403.638,255,255,255
39929,373.739,255,255,255
39930,224.243,255,255,255
39931,298.991,255,255,255
39932,171.920,255,255,255
39933,328.890,255,255,255
39934,194.344,255,255,255
39935,568.083,255,255,255
39936,328.890,255,255,255
39937,1323.035,255,255,255
39938,747.477,255,255,255
39939,448.486,255,255,255
39940,470.911,255,255,255
39941,209.294,255,255,255
39942,515.759,255,255,255
39943,269.092,255,255,255
39944,351.314,255,255,255
39945,261.617,255,255,255
39946,426.062,255,255,255
39947,269.092,255,255,255
39948,156.970,255,255,255
39949,538.184,255,255,255
39950,201.819,255,255,255
39951,396.163,255,255,255
39952,852.124,255,255,255
39953,470.911,255,255,255
39954,269.092,255,255,255
39955,485.860,255,255,255
39956,313.941,255,255,255
39957,291.516,255,255,255
39958,620.406,255,255,255
39959,642.831,255,255,255
39960,127.071,255,255,255
39961,3916.782,255,255,255
39962,261.617,255,255,255
39963,328.890,255,255,255
39964,583.032,255,255,255
39965,545.659,255,255,255
39966,298.991,255,255,255
39967,1816.370,255,255,255
39968,1001.620,255,255,255
39969,224.243,255,255,255
39970,612.931,255,255,255
39971,239.193,255,255,255
39972,695.154,255,255,255
39973,396.163,255,255,255
39974,448.486,255,255,255
39975,343.840,255,255,255
39976,269.092,255,255,255
39977,373.739,255,255,255
39978,926.872,255,255,255
39979,328.890,255,255,255
39980,269.092,255,255,255
39981,433.537,255,255,255
39982,313.941,255,255,255
39983,597.982,255,255,255
39984,478.386,255,255,255
39985,201.819,255,255,255
39986,321.415,255,255,255
39987,381.213,255,255,255
39988,829.700,255,255,255
39989,702.629,255,255,255
39990,822.225,255,255,255
39991,239.193,255,255,255
39992,396.163,255,255,255
39993,119.596,255,255,255
39994,224.243,255,255,255
39995,351.314,255,255,255
39996,171.920,255,255,255
39997,224.243,255,255,255
39998,269.092,255,255,255
39999,284.041,255,255,255
40000,201.819,255,255,255
40001,418.587,255,255,255
40002,3214.153,255,255,255
40003,67.273,255,255,255
40004,246.668,255,255,255
40005,231.718,255,255,255
40006,418.587,255,255,255
40007,67.273,255,255,255
40008,426.062,255,255,255
40009,328.890,255,255,255
40010,381.213,255,255,255
40011,261.617,255,255,255
40012,373.739,255,255,255
40013,284.041,255,255,255
40014,298.991,255,255,255
40015,239.193,255,255,255
40016,635.356,255,255,255
40017,583.032,255,255,255
40018,321.415,255,255,255
40019,1121.216,255,255,255
40020,657.780,255,255,255
40021,1450.106,255,255,255
40022,515.759,255,255,255
40023,373.739,255,255,255
40024,313.941,255,255,255
40025,89.697,255,255,255
40026,291.516,255,255,255
40027,583.032,255,255,255
40028,134.546,255,255,255
40029,1278.186,255,255,255
40030,149.495,255,255,255
40031,1068.893,255,255,255
40032,725.053,255,255,255
40033,298.991,255,255,255
40034,156.970,255,255,255
40035,740.003,255,255,255
40036,388.688,255,255,255
40037,67.273,255,255,255
40038,284.041,255,255,255
40039,291.516,255,255,255
40040,343.840,255,255,255
40041,575.558,255,255,255
40042,381.213,255,255,255
40043,112.122,255,255,255
40044,89.697,255,255,255
40045,545.659,255,255,255
40046,291.516,255,255,255
40047,298.991,255,255,255
40048,695.154,255,255,255
40049,358.789,255,255,255
40050,403.638,255,255,255
40051,156.970,255,255,255
40052,313.941,255,255,255
40053,426.062,255,255,255
40054,710.104,255,255,255
40055,1053.943,255,255,255
40056,291.516,255,255,255
40057,403.638,255,255,255
40058,164.445,255,255,255
40059,441.012,255,255,255
40060,321.415,255,255,255
40061,583.032,255,255,255
40062,747.477,255,255,255
40063,1689.299,255,255,255
40064,919.397,255,255,255
40065,89.697,255,255,255
40066,904.448,255,255,255
40067,612.931,255,255,255
40068,568.083,255,255,255
40069,306.466,255,255,255
40070,276.567,255,255,255
40071,485.860,255,255,255
40072,224.243,255,255,255
40073,381.213,255,255,255
40074,254.142,255,255,255
40075,612.931,255,255,255
40076,433.537,255,255,255
40077,1420.207,255,255,255
40078,194.344,255,255,255
40079,328.890,255,255,255
40080,366.264,255,255,255
40081,254.142,255,255,255
40082,381.213,255,255,255
40083,560.608,255,255,255
40084,67.273,255,255,255
40085,284.041,255,255,255
40086,844.649,255,255,255
40087,186.869,255,255,255
40088,284.041,255,255,255
40089,179.395,255,255,255
40090,448.486,255,255,255
40091,560.608,255,255,255
40092,201.819,255,255,255
40093,313.941,255,255,255
40094,358.789,255,255,255
40095,201.819,255,255,255
40096,306.466,255,255,255
40097,448.486,255,255,255
40098,343.840,255,255,255
40099,657.780,255,255,255
40100,2384.453,255,255,255
40101,343.840,255,255,255
40102,568.083,255,255,255
40103,276.567,255,255,255
40104,545.659,255,255,255
40105,485.860,255,255,255
40106,859.599,255,255,255
40107,351.314,255,255,255
40108,276.567,255,255,255
40109,261.617,255,255,255
40110,336.365,255,255,255
40111,1240.813,255,255,255
40112,351.314,255,255,255
40113,269.092,255,255,255
40114,134.546,255,255,255
40115,381.213,255,255,255
40116,620.406,255,255,255
40117,201.819,255,255,255
40118,254.142,255,255,255
40119,179.395,255,255,255
40120,433.537,255,255,255
40121,284.041,255,255,255
40122,695.154,255,255,255
40123,134.546,255,255,255
40124,455.961,255,255,255
40125,313.941,255,255,255
40126,366.264,255,255,255
40127,119.596,255,255,255
40128,590.507,255,255,255
40129,209.294,255,255,255
40130,142.021,255,255,255
40131,530.709,255,255,255
40132,67.273,255,255,255
40133,478.386,255,255,255
40134,291.516,255,255,255
40135,358.789,255,255,255
40136,298.991,255,255,255
40137,231.718,255,255,255
40138,67.273,255,255,255
40139,246.668,255,255,255
40140,403.638,255,255,255
40141,515.759,255,255,255
40142,545.659,255,255,255
40143,426.062,255,255,255
40144,545.659,255,255,255
40145,455.961,255,255,255
40146,485.860,255,255,255
40147,418.587,255,255,255
40148,351.314,255,255,255
40149,358.789,255,255,255
40150,284.041,255,255,255
40151,396.163,255,255,255
40152,418.587,255,255,255
40153,171.920,255,255,255
40154,156.970,255,255,255
40155,411.113,255,255,255
40156,351.314,255,255,255
40157,201.819,255,255,255
40158,455.961,255,255,255
40159,583.032,255,255,255
40160,635.356,255,255,255
40161,448.486,255,255,255
40162,680.204,255,255,255
40163,403.638,255,255,255
40164,179.395,255,255,255
40165,590.507,255,255,255
40166,1188.489,255,255,255
40167,807.276,255,255,255
40168,411.113,255,255,255
40169,254.142,255,255,255
40170,1024.044,255,255,255
40171,717.578,255,255,255
40172,403.638,255,255,255
40173,403.638,255,255,255
40174,874.549,255,255,255
40175,433.537,255,255,255
40176,1509.904,255,255,255
40177,276.567,255,255,255
40178,127.071,255,255,255
40179,448.486,255,255,255
40180,67.273,255,255,255
40181,276.567,255,255,255
40182,186.869,255,255,255
40183,298.991,255,255,255
40184,284.041,255,255,255
40185,186.869,255,255,255
40186,373.739,255,255,255
40187,1024.044,255,255,255
40188,134.546,255,255,255
40189,261.617,255,255,255
40190,269.092,255,255,255
40191,142.021,255,255,255
40192,470.911,255,255,255
40193,657.780,255,255,255
40194,216.768,255,255,255
40195,373.739,255,255,255
40196,1427.682,255,255,255
40197,358.789,255,255,255
40198,366.264,255,255,255
40199,642.831,255,255,255
40200,254.142,255,255,255
40201,1016.569,255,255,255
40202,67.273,255,255,255
40203,441.012,255,255,255
40204,485.860,255,255,255
40205,388.688,255,255,255
40206,224.243,255,255,255
40207,366.264,255,255,255
40208,336.365,255,255,255
40209,298.991,255,255,255
40210,179.395,255,255,255
40211,590.507,255,255,255
40212,254.142,255,255,255
40213,328.890,255,255,255
40214,949.296,255,255,255
40215,852.124,255,255,255
40216,89.697,255,255,255
40217,381.213,255,255,255
40218,291.516,255,255,255
40219,134.546,255,255,255
40220,291.516,255,255,255
40221,224.243,255,255,255
40222,261.617,255,255,255
40223,313.941,255,255,255
40224,231.718,255,255,255
40225,1450.106,255,255,255
40226,680.204,255,255,255
40227,119.596,255,255,255
40228,209.294,255,255,255
40229,156.970,255,255,255
40230,373.739,255,255,255
40231,313.941,255,255,255
40232,687.679,255,255,255
40233,433.537,255,255,255
40234,313.941,255,255,255
40235,306.466,255,255,255
40236,448.486,255,255,255
40237,463.436,255,255,255
40238,269.092,255,255,255
40239,717.578,255,255,255
40240,89.697,255,255,255
40241,1188.489,255,255,255
40242,284.041,255,255,255
40243,127.071,255,255,255
40244,485.860,255,255,255
40245,1793.946,255,255,255
40246,291.516,255,255,255
40247,142.021,255,255,255
40248,298.991,255,255,255
40249,560.608,255,255,255
40250,194.344,255,255,255
40251,441.012,255,255,255
40252,373.739,255,255,255
40253,358.789,255,255,255
40254,246.668,255,255,255
40255,508.285,255,255,255
40256,306.466,255,255,255
40257,321.415,255,255,255
40258,373.739,255,255,255
40259,366.264,255,255,255
40260,426.062,255,255,255
40261,209.294,255,255,255
40262,366.264,255,255,255
40263,201.819,255,255,255
40264,239.193,255,255,255
40265,239.193,255,255,255
40266,67.273,255,255,255
40267,239.193,255,255,255
40268,276.567,255,255,255
40269,186.869,255,255,255
40270,994.145,255,255,255
40271,209.294,255,255,255
40272,134.546,255,255,255
40273,994.145,255,255,255
40274,328.890,255,255,255
40275,373.739,255,255,255
40276,351.314,255,255,255
40277,485.860,255,255,255
40278,343.840,255,255,255
40279,747.477,255,255,255
40280,702.629,255,255,255
40281,1001.620,255,255,255
40282,388.688,255,255,255
40283,313.941,255,255,255
40284,224.243,255,255,255
40285,373.739,255,255,255
40286,538.184,255,255,255
40287,358.789,255,255,255
40288,702.629,255,255,255
40289,665.255,255,255,255
40290,2145.260,255,255,255
40291,216.768,255,255,255
40292,201.819,255,255,255
40293,455.961,255,255,255
40294,388.688,255,255,255
40295,246.668,255,255,255
40296,313.941,255,255,255
40297,254.142,255,255,255
40298,231.718,255,255,255
40299,500.810,255,255,255
40300,164.445,255,255,255
40301,493.335,255,255,255
40302,792.326,255,255,255
40303,381.213,255,255,255
40304,560.608,255,255,255
40305,403.638,255,255,255
40306,336.365,255,255,255
40307,224.243,255,255,255
40308,351.314,255,255,255
40309,216.768,255,255,255
40310,216.768,255,255,255
40311,740.003,255,255,255
40312,627.881,255,255,255
40313,485.860,255,255,255
40314,164.445,255,255,255
40315,186.869,255,255,255
40316,396.163,255,255,255
40317,358.789,255,255,255
40318,1883.643,255,255,255
40319,956.771,255,255,255
40320,336.365,255,255,255
40321,194.344,255,255,255
40322,1136.166,255,255,255
40323,328.890,255,255,255
40324,896.973,255,255,255
40325,112.122,255,255,255
40326,470.911,255,255,255
40327,441.012,255,255,255
40328,276.567,255,255,255
40329,1136.166,255,255,255
40330,470.911,255,255,255
40331,583.032,255,255,255
40332,328.890,255,255,255
40333,261.617,255,255,255
40334,1136.166,255,255,255
40335,455.961,255,255,255
40336,1009.095,255,255,255
40337,67.273,255,255,255
40338,620.406,255,255,255
40339,396.163,255,255,255
40340,381.213,255,255,255
40341,104.647,255,255,255
40342,3468.295,255,255,255
40343,597.982,255,255,255
40344,44.849,255,255,255
40345,695.154,255,255,255
40346,343.840,255,255,255
40347,179.395,255,255,255
40348,3401.022,255,255,255
40349,583.032,255,255,255
40350,612.931,255,255,255
40351,194.344,255,255,255
40352,313.941,255,255,255
40353,597.982,255,255,255
40354,889.498,255,255,255
40355,478.386,255,255,255
40356,224.243,255,255,255
40357,411.113,255,255,255
40358,156.970,255,255,255
40359,142.021,255,255,255
40360,142.021,255,255,255
40361,508.285,255,255,255
40362,1562.228,255,255,255
40363,381.213,255,255,255
40364,343.840,255,255,255
40365,134.546,255,255,255
40366,433.537,255,255,255
40367,313.941,255,255,255
40368,351.314,255,255,255
40369,2631.121,255,255,255
40370,575.558,255,255,255
40371,239.193,255,255,255
40372,276.567,255,255,255
40373,134.546,255,255,255
40374,313.941,255,255,255
40375,515.759,255,255,255
40376,463.436,255,255,255
40377,156.970,255,255,255
40378,67.273,255,255,255
40379,657.780,255,255,255
40380,343.840,255,255,255
40381,321.415,255,255,255
40382,186.869,255,255,255
40383,1001.620,255,255,255
40384,239.193,255,255,255
40385,313.941,255,255,255
40386,396.163,255,255,255
40387,321.415,255,255,255
40388,657.780,255,255,255
40389,769.902,255,255,255
40390,224.243,255,255,255
40391,321.415,255,255,255
40392,261.617,255,255,255
40393,396.163,255,255,255
40394,231.718,255,255,255
40395,269.092,255,255,255
40396,276.567,255,255,255
40397,769.902,255,255,255
40398,396.163,255,255,255
40399,134.546,255,255,255
40400,284.041,255,255,255
40401,134.546,255,255,255
40402,411.113,255,255,255
40403,186.869,255,255,255
40404,403.638,255,255,255
40405,814.750,255,255,255
40406,89.697,255,255,255
40407,89.697,255,255,255
40408,67.273,255,255,255
40409,426.062,255,255,255
40410,1980.815,255,255,255
40411,209.294,255,255,255
40412,336.365,255,255,255
40413,448.486,255,255,255
40414,209.294,255,255,255
40415,441.012,255,255,255
40416,956.771,255,255,255
40417,291.516,255,255,255
40418,254.142,255,255,255
40419,732.528,255,255,255
40420,291.516,255,255,255
40421,1435.157,255,255,255
40422,702.629,255,255,255
40423,523.234,255,255,255
40424,769.902,255,255,255
40425,269.092,255,255,255
40426,777.377,255,255,255
40427,1375.358,255,255,255
40428,403.638,255,255,255
40429,373.739,255,255,255
40430,194.344,255,255,255
40431,254.142,255,255,255
40432,605.457,255,255,255
40433,321.415,255,255,255
40434,1696.774,255,255,255
40435,134.546,255,255,255
40436,553.133,255,255,255
40437,254.142,255,255,255
40438,381.213,255,255,255
40439,254.142,255,255,255
40440,725.053,255,255,255
40441,433.537,255,255,255
40442,209.294,255,255,255
40443,186.869,255,255,255
40444,313.941,255,255,255
40445,231.718,255,255,255
40446,313.941,255,255,255
40447,485.860,255,255,255
40448,186.869,255,255,255
40449,298.991,255,255,255
40450,672.730,255,255,255
40451,67.273,255,255,255
40452,164.445,255,255,255
40453,119.596,255,255,255
40454,455.961,255,255,255
40455,119.596,255,255,255
40456,455.961,255,255,255
40457,336.365,255,255,255
40458,747.477,255,255,255
40459,67.273,255,255,255
40460,545.659,255,255,255
40461,313.941,255,255,255
40462,306.466,255,255,255
40463,388.688,255,255,255
40464,553.133,255,255,255
40465,89.697,255,255,255
40466,254.142,255,255,255
40467,216.768,255,255,255
40468,269.092,255,255,255
40469,127.071,255,255,255
40470,179.395,255,255,255
40471,328.890,255,255,255
40472,396.163,255,255,255
40473,336.365,255,255,255
40474,276.567,255,255,255
40475,239.193,255,255,255
40476,358.789,255,255,255
40477,284.041,255,255,255
40478,164.445,255,255,255
40479,321.415,255,255,255
40480,396.163,255,255,255
40481,164.445,255,255,255
40482,366.264,255,255,255
40483,291.516,255,255,255
40484,799.801,255,255,255
40485,186.869,255,255,255
40486,373.739,255,255,255
40487,448.486,255,255,255
40488,291.516,255,255,255
40489,1031.519,255,255,255
40490,164.445,255,255,255
40491,418.587,255,255,255
40492,1009.095,255,255,255
40493,396.163,255,255,255
40494,142.021,255,255,255
40495,2758.192,255,255,255
40496,1532.329,255,255,255
40497,583.032,255,255,255
40498,321.415,255,255,255
40499,396.163,255,255,255
40500,373.739,255,255,255
40501,568.083,255,255,255
40502,194.344,255,255,255
40503,127.071,255,255,255
40504,186.869,255,255,255
40505,291.516,255,255,255
40506,687.679,255,255,255
40507,179.395,255,255,255
40508,829.700,255,255,255
40509,321.415,255,255,255
40510,261.617,255,255,255
40511,583.032,255,255,255
40512,291.516,255,255,255
40513,306.466,255,255,255
40514,313.941,255,255,255
40515,1547.278,255,255,255
40516,388.688,255,255,255
40517,859.599,255,255,255
40518,433.537,255,255,255
40519,284.041,255,255,255
40520,224.243,255,255,255
40521,373.739,255,255,255
40522,298.991,255,255,255
40523,740.003,255,255,255
40524,179.395,255,255,255
40525,583.032,255,255,255
40526,717.578,255,255,255
40527,261.617,255,255,255
40528,672.730,255,255,255
40529,89.697,255,255,255
40530,725.053,255,255,255
40531,381.213,255,255,255
40532,612.931,255,255,255
40533,89.697,255,255,255
40534,530.709,255,255,255
40535,650.305,255,255,255
40536,650.305,255,255,255
40537,597.982,255,255,255
40538,276.567,255,255,255
40539,381.213,255,255,255
40540,388.688,255,255,255
40541,284.041,255,255,255
40542,530.709,255,255,255
40543,246.668,255,255,255
40544,403.638,255,255,255
40545,201.819,255,255,255
40546,493.335,255,255,255
40547,1696.774,255,255,255
40548,418.587,255,255,255
40549,313.941,255,255,255
40550,366.264,255,255,255
40551,597.982,255,255,255
40552,284.041,255,255,255
40553,463.436,255,255,255
40554,209.294,255,255,255
40555,306.466,255,255,255
40556,1405.258,255,255,255
40557,328.890,255,255,255
40558,216.768,255,255,255
40559,231.718,255,255,255
40560,328.890,255,255,255
40561,3692.539,255,255,255
40562,665.255,255,255,255
40563,702.629,255,255,255
40564,239.193,255,255,255
40565,269.092,255,255,255
40566,89.697,255,255,255
40567,306.466,255,255,255
40568,523.234,255,255,255
40569,298.991,255,255,255
40570,1382.833,255,255,255
40571,343.840,255,255,255
40572,381.213,255,255,255
40573,396.163,255,255,255
40574,201.819,255,255,255
40575,261.617,255,255,255
40576,485.860,255,255,255
40577,276.567,255,255,255
40578,590.507,255,255,255
40579,642.831,255,255,255
40580,306.466,255,255,255
40581,612.931,255,255,255
40582,366.264,255,255,255
40583,515.759,255,255,255
40584,284.041,255,255,255
40585,112.122,255,255,255
40586,381.213,255,255,255
40587,246.668,255,255,255
40588,269.092,255,255,255
40589,366.264,255,255,255
40590,867.074,255,255,255
40591,313.941,255,255,255
40592,605.457,255,255,255
40593,3191.729,255,255,255
40594,358.789,255,255,255
40595,829.700,255,255,255
40596,239.193,255,255,255
40597,381.213,255,255,255
40598,276.567,255,255,255
40599,433.537,255,255,255
40600,179.395,255,255,255
40601,194.344,255,255,255
40602,396.163,255,255,255
40603,867.074,255,255,255
40604,246.668,255,255,255
40605,493.335,255,255,255
40606,373.739,255,255,255
40607,67.273,255,255,255
40608,306.466,255,255,255
40609,373.739,255,255,255
40610,1263.237,255,255,255
40611,867.074,255,255,255
40612,575.558,255,255,255
40613,112.122,255,255,255
40614,67.273,255,255,255
40615,261.617,255,255,255
40616,321.415,255,255,255
40617,403.638,255,255,255
40618,179.395,255,255,255
40619,455.961,255,255,255
40620,209.294,255,255,255
40621,89.697,255,255,255
40622,1599.602,255,255,255
40623,328.890,255,255,255
40624,112.122,255,255,255
40625,321.415,255,255,255
40626,89.697,255,255,255
40627,216.768,255,255,255
40628,321.415,255,255,255
40629,201.819,255,255,255
40630,194.344,255,255,255
40631,455.961,255,255,255
40632,837.175,255,255,255
40633,134.546,255,255,255
40634,209.294,255,255,255
40635,231.718,255,255,255
40636,373.739,255,255,255
40637,418.587,255,255,255
40638,411.113,255,255,255
40639,725.053,255,255,255
40640,306.466,255,255,255
40641,328.890,255,255,255
40642,403.638,255,255,255
40643,657.780,255,255,255
40644,112.122,255,255,255
40645,194.344,255,255,255
40646,455.961,255,255,255
40647,1980.815,255,255,255
40648,269.092,255,255,255
40649,284.041,255,255,255
40650,635.356,255,255,255
40651,67.273,255,255,255
40652,807.276,255,255,255
40653,89.697,255,255,255
40654,530.709,255,255,255
40655,261.617,255,255,255
40656,500.810,255,255,255
40657,575.558,255,255,255
40658,994.145,255,255,255
40659,224.243,255,255,255
40660,306.466,255,255,255
40661,179.395,255,255,255
40662,127.071,255,255,255
40663,336.365,255,255,255
40664,597.982,255,255,255
40665,642.831,255,255,255
40666,1173.540,255,255,255
40667,134.546,255,255,255
40668,89.697,255,255,255
